Employee_ID,Gender,Company_Type,WFH_Setup_Available,Hours_Worked_Per_Week,Overtime_Hours,Tasks_Completed,Stress_Level,Satisfaction_Score,Performance_Score,Absenteeism_Days,Burn_Rate,Burnout_Risk,Productivity_Level
E102129,Male,Service,Yes,44.3,2,46,7.1,7.5,77.4,7,0.18,Low,Low
E102130,Male,Product,No,39.8,13,67,4.5,3.0,57.8,10,0.32,Medium,Medium
E102131,Male,Service,Yes,53.1,11,35,4.6,8.4,77.8,9,0.07,Low,Medium
E102132,Female,Service,Yes,45.6,4,80,3.4,1.3,72.6,10,0.3,Low,Medium
E102133,Male,Service,Yes,41.4,12,75,4.0,5.0,67.2,1,0.2,Low,Medium
E102134,Female,Service,Yes,38.0,10,68,8.8,6.7,73.6,9,0.29,Low,Medium
E102135,Female,Service,Yes,38.5,15,89,8.1,3.6,83.5,6,0.52,Medium,Medium
E102136,Male,Product,Yes,43.1,9,55,9.4,7.2,60.0,1,0.26,Low,Low
E102137,Female,Product,Yes,54.6,7,52,7.3,8.8,76.9,7,0.09,Low,Medium
E102138,Male,Service,Yes,42.1,5,47,6.2,1.8,90.6,10,0.51,Medium,Low
E102139,Female,Product,No,52.2,19,22,3.3,5.6,61.1,10,0.15,Low,Low
E102140,Female,Product,Yes,44.3,19,50,7.0,1.2,75.8,4,0.62,High,Low
E102141,Male,Product,Yes,39.1,2,47,9.2,3.5,98.3,11,0.6,Medium,Low
E102142,Female,Product,Yes,42.6,19,43,1.6,2.2,90.0,1,0.12,Low,Low
E102143,Male,Service,No,38.6,9,71,5.0,6.6,79.7,0,0.17,Low,Medium
E102144,Male,Service,No,40.7,17,86,2.3,3.2,87.5,8,0.16,Low,Medium
E102145,Female,Product,Yes,40.6,9,75,8.3,3.5,76.3,1,0.54,Medium,Low
E102146,Male,Service,Yes,35.5,12,69,6.5,2.9,99.3,11,0.46,Medium,Low
E102147,Male,Service,Yes,52.6,13,66,8.9,3.2,58.5,10,0.61,High,Low
E102148,Male,Service,No,46.1,0,57,1.6,3.0,86.0,0,0.11,Low,Medium
E102149,Female,Service,Yes,41.6,19,40,9.2,7.3,50.3,11,0.25,Low,Low
E102150,Male,Service,Yes,46.1,14,16,1.6,9.6,56.3,10,0.01,Low,Medium
E102151,Male,Service,No,40.8,11,69,3.6,5.4,86.1,6,0.17,Low,Medium
E102152,Female,Service,No,31.6,15,32,2.4,6.4,88.0,5,0.09,Low,Medium
E102153,Female,Product,Yes,59.8,6,64,2.3,8.4,52.0,7,0.04,Low,High
E102154,Male,Service,No,45.9,13,95,2.5,5.3,66.7,9,0.12,Low,High
E102155,Male,Service,Yes,42.1,8,59,5.3,3.7,55.9,2,0.33,Medium,Low
E102156,Male,Service,No,35.3,8,29,8.1,9.6,94.5,2,0.03,Low,Low
E102157,Male,Service,Yes,37.5,9,21,9.1,9.2,72.7,5,0.07,Low,Low
E102158,Male,Service,Yes,53.3,8,95,6.1,3.0,72.1,5,0.43,Medium,Medium
E102159,Female,Service,Yes,52.5,15,97,2.4,7.3,91.2,2,0.06,Low,High
E102160,Female,Service,Yes,48.8,7,41,1.7,6.8,84.8,5,0.05,Low,Medium
E102161,Female,Product,Yes,39.4,1,54,5.4,6.8,96.1,0,0.17,Low,Medium
E102162,Male,Service,Yes,52.5,17,31,7.9,8.5,96.9,0,0.12,Low,Low
E102163,Female,Service,Yes,47.2,17,46,6.6,7.1,65.7,4,0.19,Low,Medium
E102164,Male,Service,Yes,48.3,11,30,6.2,5.7,82.4,3,0.27,Low,Low
E102165,Female,Product,No,47.2,2,77,1.4,8.6,77.1,10,0.02,Low,High
E102166,Female,Product,Yes,37.5,1,92,4.7,3.4,79.8,1,0.31,Medium,Medium
E102167,Male,Product,Yes,39.0,5,74,6.0,7.1,81.3,2,0.17,Low,Medium
E102168,Female,Service,Yes,42.4,5,96,6.4,7.3,53.0,10,0.17,Low,High
E102169,Male,Service,Yes,48.2,16,66,1.0,8.8,94.8,0,0.01,Low,High
E102170,Female,Service,Yes,38.1,15,94,2.8,10.0,57.0,5,0.0,Low,High
E102171,Male,Product,Yes,44.1,12,63,9.5,6.0,71.2,9,0.38,Medium,Low
E102172,Male,Service,Yes,44.1,11,63,5.6,5.4,64.6,4,0.26,Low,Medium
E102173,Female,Product,Yes,49.0,10,94,7.3,6.4,77.7,9,0.26,Low,Medium
E102174,Male,Product,No,48.4,14,40,3.8,6.9,98.1,5,0.12,Low,Medium
E102175,Female,Product,Yes,39.9,16,65,6.3,7.4,70.6,10,0.16,Low,Medium
E102176,Male,Service,Yes,52.2,19,57,4.2,3.5,80.2,5,0.27,Low,Medium
E102177,Female,Product,Yes,39.2,7,84,3.7,5.4,57.1,1,0.17,Low,Medium
E102178,Female,Service,No,50.5,6,85,4.7,4.3,73.2,10,0.27,Low,Medium
E102179,Male,Service,Yes,42.2,10,23,5.1,1.3,95.8,7,0.44,Medium,Low
E102180,Male,Service,No,45.8,7,58,4.0,6.5,96.6,5,0.14,Low,Medium
E102181,Male,Product,Yes,46.1,18,78,3.3,8.9,77.3,1,0.04,Low,High
E102182,Male,Service,Yes,46.0,5,16,6.6,9.3,88.4,0,0.05,Low,Low
E102183,Male,Service,No,48.4,19,50,4.4,5.7,50.2,8,0.19,Low,Medium
E102184,Female,Service,No,47.0,18,17,2.8,7.9,76.6,3,0.06,Low,Medium
E102185,Female,Product,Yes,48.9,18,68,7.8,7.4,86.6,9,0.2,Low,Medium
E102186,Female,Product,Yes,47.3,3,35,7.5,3.1,66.5,10,0.52,Medium,Low
E102187,Female,Product,Yes,38.7,14,81,9.0,1.6,95.1,7,0.76,High,Low
E102188,Female,Service,No,46.3,16,23,6.0,7.7,89.0,1,0.14,Low,Low
E102189,Female,Service,Yes,42.2,17,26,3.5,3.5,88.5,8,0.23,Low,Low
E102190,Male,Service,Yes,39.5,19,86,8.8,5.9,51.1,7,0.36,Medium,Medium
E102191,Female,Service,Yes,43.6,11,51,3.5,5.7,59.2,10,0.15,Low,Medium
E102192,Female,Product,Yes,45.9,9,99,6.9,8.4,85.7,1,0.11,Low,High
E102193,Female,Service,Yes,46.2,8,51,2.7,6.8,78.1,8,0.09,Low,Medium
E102194,Male,Service,Yes,50.3,7,81,6.7,8.6,78.9,7,0.09,Low,Medium
E102195,Male,Service,Yes,51.5,7,70,8.6,7.8,50.7,1,0.19,Low,Medium
E102196,Male,Product,Yes,46.7,10,99,5.9,10.0,72.1,5,0.0,Low,High
E102197,Female,Service,Yes,47.6,11,77,5.2,8.8,89.3,4,0.06,Low,High
E102198,Male,Service,Yes,45.5,5,40,9.9,2.9,83.2,1,0.7,High,Low
E102199,Male,Product,Yes,48.8,2,60,1.2,9.7,78.6,7,0.0,Low,High
E102200,Female,Service,Yes,47.4,14,67,4.0,4.1,84.8,0,0.24,Low,Medium
E102201,Male,Product,Yes,44.7,5,74,9.3,6.5,92.5,7,0.33,Medium,Medium
E102202,Male,Service,Yes,55.8,6,46,6.8,9.5,92.5,5,0.03,Low,Medium
E102203,Male,Product,No,42.3,5,76,5.9,2.9,72.8,8,0.42,Medium,Medium
E102204,Female,Service,Yes,52.3,1,61,6.7,8.7,65.4,5,0.09,Low,Medium
E102205,Female,Service,Yes,38.2,5,75,3.9,9.6,68.3,0,0.02,Low,High
E102206,Male,Product,Yes,49.1,1,18,1.6,8.7,76.1,9,0.02,Low,Medium
E102207,Female,Service,Yes,52.2,0,16,3.5,8.4,54.5,4,0.06,Low,Medium
E102208,Male,Service,Yes,35.5,14,37,4.0,3.4,79.5,6,0.26,Low,Low
E102209,Female,Service,Yes,45.7,9,69,5.3,4.7,72.7,3,0.28,Low,Medium
E102210,Female,Product,Yes,48.6,9,55,4.5,7.8,87.9,3,0.1,Low,Medium
E102211,Female,Service,Yes,46.3,9,82,5.7,2.1,63.7,11,0.45,Medium,Medium
E102212,Male,Product,Yes,46.9,4,51,2.8,9.0,53.3,2,0.03,Low,Medium
E102213,Female,Product,No,45.7,3,25,2.7,2.9,94.7,7,0.19,Low,Low
E102214,Female,Product,No,39.5,14,50,4.2,6.1,53.4,4,0.16,Low,Medium
E102215,Male,Service,No,56.8,8,29,5.3,1.9,96.4,10,0.43,Medium,Low
E102216,Female,Service,Yes,42.5,15,81,4.1,2.7,74.9,11,0.3,Low,Medium
E102217,Male,Product,No,47.2,8,44,6.2,6.3,52.8,11,0.23,Low,Low
E102218,Female,Service,No,41.8,18,71,3.8,6.7,56.3,5,0.13,Low,Medium
E102219,Male,Service,No,33.6,13,76,2.6,3.4,76.6,2,0.17,Low,Medium
E102220,Female,Service,Yes,40.4,11,47,8.8,2.1,50.8,0,0.7,High,Low
E102221,Male,Service,No,37.8,11,79,2.8,5.9,95.8,7,0.11,Low,High
E102222,Male,Service,Yes,50.5,2,15,9.7,8.6,89.8,7,0.14,Low,Low
E102223,Male,Service,Yes,42.0,18,17,9.9,2.8,75.2,6,0.71,High,Low
E102224,Male,Product,Yes,42.4,10,23,7.3,7.2,96.3,6,0.2,Low,Low
E102225,Male,Service,No,39.7,4,46,5.5,4.5,63.0,3,0.3,Low,Low
E102226,Male,Service,No,45.5,5,91,8.2,9.5,92.7,11,0.04,Low,High
E102227,Female,Service,Yes,41.4,5,59,8.9,1.7,90.3,10,0.74,High,Low
E102228,Male,Service,Yes,50.0,18,71,7.4,1.4,79.1,9,0.64,High,Low
E102229,Male,Service,Yes,46.5,13,35,1.9,2.1,65.9,5,0.15,Low,Low
E102230,Female,Product,Yes,42.1,15,37,1.0,8.0,77.9,5,0.02,Low,Medium
E102231,Male,Product,Yes,49.3,11,91,2.7,9.3,97.9,7,0.02,Low,High
E102232,Female,Service,Yes,45.0,17,40,2.7,8.4,54.2,0,0.04,Low,Medium
E102233,Female,Service,No,45.1,12,86,2.6,7.5,60.1,5,0.06,Low,High
E102234,Female,Service,Yes,37.7,19,44,5.6,1.5,82.2,1,0.48,Medium,Low
E102235,Female,Product,Yes,44.6,8,83,5.7,2.9,83.9,4,0.4,Medium,Medium
E102236,Female,Product,No,46.6,17,38,7.5,9.4,58.2,8,0.04,Low,Medium
E102237,Male,Product,No,51.7,3,88,2.8,6.6,90.3,0,0.1,Low,High
E102238,Male,Service,No,41.2,10,97,1.8,5.2,96.4,5,0.09,Low,High
E102239,Male,Product,Yes,56.4,17,78,7.0,6.9,54.0,8,0.22,Low,Medium
E102240,Female,Service,No,47.8,2,49,5.4,2.6,98.7,4,0.4,Medium,Low
E102241,Male,Service,Yes,37.4,3,36,7.0,9.0,64.1,4,0.07,Low,Medium
E102242,Female,Product,No,40.8,8,53,4.4,6.9,65.4,10,0.14,Low,Medium
E102243,Other,Product,No,52.1,12,69,7.8,5.2,52.2,2,0.37,Medium,Medium
E102244,Female,Service,No,51.2,14,21,7.1,5.1,74.9,1,0.35,Medium,Low
E102245,Male,Service,Yes,45.1,9,76,6.9,8.4,97.7,6,0.11,Low,Medium
E102246,Male,Service,Yes,45.7,8,53,1.2,3.8,58.0,2,0.07,Low,Medium
E102247,Female,Service,No,39.2,15,34,8.7,2.2,78.8,2,0.68,High,Low
E102248,Female,Service,No,51.6,15,70,4.4,2.7,63.7,1,0.32,Medium,Medium
E102249,Male,Product,Yes,40.1,12,80,2.2,1.7,50.9,3,0.18,Low,Medium
E102250,Male,Product,No,49.2,4,29,7.8,5.6,99.4,7,0.34,Medium,Low
E102251,Female,Product,Yes,51.8,9,88,5.4,7.1,85.8,3,0.16,Low,High
E102252,Female,Product,Yes,45.2,0,35,1.3,9.4,86.8,3,0.01,Low,Medium
E102253,Female,Service,Yes,49.8,2,93,8.0,7.8,83.1,9,0.18,Low,Medium
E102254,Female,Product,Yes,54.2,2,48,4.9,6.2,57.2,9,0.19,Low,Medium
E102255,Female,Service,Yes,46.3,9,49,7.8,8.8,60.3,11,0.09,Low,Medium
E102256,Male,Service,No,44.1,16,19,7.8,9.0,69.3,5,0.08,Low,Low
E102257,Male,Service,Yes,44.7,17,70,1.9,7.4,99.8,8,0.05,Low,High
E102258,Male,Service,Yes,41.3,12,97,6.5,1.5,83.6,2,0.55,Medium,Medium
E102259,Male,Product,No,41.2,1,21,4.2,3.6,72.1,6,0.27,Low,Low
E102260,Female,Product,No,47.2,15,67,5.9,4.0,74.2,3,0.35,Medium,Medium
E102261,Female,Service,Yes,44.2,3,58,1.8,10.0,96.1,11,0.0,Low,High
E102262,Female,Product,Yes,46.6,17,72,6.3,5.2,59.8,11,0.3,Low,Medium
E102263,Male,Service,Yes,37.6,13,56,8.0,7.9,66.0,6,0.17,Low,Medium
E102264,Female,Product,No,44.5,5,32,9.9,8.3,68.5,3,0.17,Low,Low
E102265,Female,Service,Yes,50.2,10,20,3.9,6.9,94.9,5,0.12,Low,Low
E102266,Female,Service,Yes,39.4,16,18,2.4,1.2,88.8,2,0.21,Low,Low
E102267,Female,Service,No,45.1,7,83,4.3,1.2,79.5,3,0.38,Medium,Medium
E102268,Male,Product,Yes,35.7,2,28,1.2,8.4,65.7,4,0.02,Low,Medium
E102269,Male,Service,Yes,38.5,2,55,4.7,7.7,60.1,6,0.11,Low,Medium
E102270,Male,Product,No,49.0,16,61,9.2,5.8,66.5,11,0.39,Medium,Low
E102271,Male,Service,Yes,43.5,3,67,2.7,3.2,96.5,0,0.18,Low,Medium
E102272,Male,Product,Yes,54.1,18,35,5.3,1.8,95.5,7,0.43,Medium,Low
E102273,Female,Product,No,47.2,7,27,6.2,2.5,71.1,5,0.46,Medium,Low
E102274,Female,Service,No,47.7,16,80,2.6,6.2,66.3,7,0.1,Low,High
E102275,Female,Service,Yes,39.6,4,29,4.0,5.9,94.2,7,0.16,Low,Low
E102276,Female,Product,Yes,43.1,10,94,9.2,9.5,72.3,8,0.05,Low,Medium
E102277,Male,Product,No,41.3,11,59,3.7,9.6,51.9,3,0.01,Low,High
E102278,Female,Product,Yes,39.7,14,98,6.7,6.2,67.3,2,0.25,Low,Medium
E102279,Male,Service,Yes,48.3,11,79,2.2,8.6,80.4,0,0.03,Low,High
E102280,Male,Service,Yes,49.3,6,60,7.0,8.3,97.2,8,0.12,Low,Medium
E102281,Male,Product,Yes,47.0,2,17,3.5,7.8,71.2,10,0.08,Low,Low
E102282,Male,Service,No,40.9,9,31,3.1,4.9,62.0,1,0.16,Low,Low
E102283,Male,Service,Yes,46.7,15,31,2.1,4.5,69.2,8,0.12,Low,Low
E102284,Male,Service,No,35.4,0,98,1.4,3.4,52.9,9,0.09,Low,High
E102285,Male,Product,No,51.6,10,34,9.7,9.4,94.9,11,0.06,Low,Low
E102286,Female,Product,No,38.5,16,18,4.7,8.5,51.7,7,0.07,Low,Low
E102287,Male,Service,No,39.4,13,89,8.0,2.6,50.0,8,0.59,Medium,Low
E102288,Male,Service,No,45.6,17,29,9.3,3.3,80.7,1,0.62,High,Low
E102289,Male,Service,Yes,46.0,11,71,2.8,6.2,57.7,10,0.11,Low,Medium
E102290,Female,Service,Yes,44.6,15,59,8.8,4.7,64.8,6,0.47,Medium,Low
E102291,Male,Service,No,39.4,7,41,7.4,2.9,74.5,6,0.53,Medium,Low
E102292,Male,Product,Yes,50.7,2,34,6.2,8.1,89.6,2,0.12,Low,Low
E102293,Male,Service,Yes,36.6,10,93,8.3,1.0,69.4,11,0.75,High,Low
E102294,Male,Service,Yes,37.6,14,20,2.0,4.1,97.9,3,0.12,Low,Low
E102295,Male,Product,Yes,44.5,3,32,3.4,9.4,72.7,9,0.02,Low,Medium
E102296,Male,Service,No,38.7,15,63,2.2,7.8,96.0,8,0.05,Low,High
E102297,Male,Service,No,51.1,16,99,9.1,4.6,72.6,0,0.49,Medium,Medium
E102298,Male,Service,Yes,39.1,13,38,1.9,9.4,75.8,2,0.01,Low,Medium
E102299,Male,Service,No,52.8,1,95,9.8,9.1,97.9,6,0.09,Low,Medium
E102300,Female,Product,Yes,50.2,14,25,2.0,1.5,83.7,11,0.17,Low,Low
E102301,Female,Service,No,51.2,7,32,7.0,2.2,57.5,10,0.55,Medium,Low
E102302,Male,Service,Yes,54.4,12,49,6.9,4.5,79.9,1,0.38,Medium,Low
E102303,Male,Product,No,45.4,2,69,9.4,9.4,61.3,10,0.06,Low,Medium
E102304,Female,Product,Yes,39.9,3,42,3.9,8.6,65.5,2,0.05,Low,Medium
E102305,Male,Service,Yes,44.5,3,50,4.0,1.4,91.9,3,0.34,Medium,Low
E102306,Male,Service,No,42.2,3,38,8.6,5.6,84.1,11,0.38,Medium,Low
E102307,Female,Product,Yes,41.5,1,47,9.8,7.5,64.3,0,0.25,Low,Low
E102308,Male,Service,No,45.8,12,51,1.3,3.5,50.2,8,0.08,Low,Medium
E102309,Male,Product,Yes,43.4,7,27,6.7,7.5,76.6,8,0.17,Low,Low
E102310,Male,Product,Yes,41.2,8,30,3.2,4.3,62.5,2,0.18,Low,Low
E102311,Female,Product,Yes,43.8,0,57,7.6,3.5,51.4,10,0.49,Medium,Low
E102312,Male,Service,Yes,47.7,0,87,8.0,4.5,53.2,4,0.44,Medium,Medium
E102313,Female,Service,Yes,49.8,8,64,7.9,9.6,83.7,1,0.03,Low,Medium
E102314,Other,Product,No,37.0,10,27,4.9,9.1,70.7,7,0.04,Low,Medium
E102315,Male,Service,Yes,43.5,15,85,2.4,9.2,63.1,4,0.02,Low,High
E102316,Male,Service,No,44.3,3,49,6.3,9.3,94.0,1,0.04,Low,Medium
E102317,Male,Service,Yes,39.1,14,87,8.1,2.6,91.3,5,0.6,Medium,Low
E102318,Male,Service,Yes,44.4,6,49,9.2,9.1,73.3,11,0.08,Low,Low
E102319,Male,Product,Yes,45.7,1,38,5.1,2.9,63.8,5,0.36,Medium,Low
E102320,Female,Service,Yes,47.6,9,99,3.2,8.5,75.4,10,0.05,Low,High
E102321,Female,Product,No,45.4,16,67,2.1,5.9,87.6,4,0.09,Low,Medium
E102322,Female,Service,Yes,40.6,10,53,8.2,3.2,50.5,5,0.56,Medium,Low
E102323,Male,Service,Yes,55.1,18,33,5.8,4.6,80.6,7,0.31,Medium,Low
E102324,Female,Service,Yes,49.1,9,58,7.1,4.9,85.5,10,0.36,Medium,Low
E102325,Female,Product,Yes,47.8,3,60,2.4,7.6,90.8,4,0.06,Low,Medium
E102326,Female,Product,Yes,50.0,12,59,1.1,6.5,60.8,0,0.04,Low,High
E102327,Male,Service,Yes,46.2,0,46,9.7,8.4,60.2,1,0.16,Low,Low
E102328,Female,Product,Yes,51.4,6,19,8.3,4.6,60.8,8,0.45,Medium,Low
E102329,Male,Service,No,45.3,8,90,4.6,7.7,96.6,10,0.11,Low,High
E102330,Male,Product,No,45.0,0,20,5.1,8.1,57.0,7,0.1,Low,Low
E102331,Male,Product,Yes,48.2,17,96,9.4,1.6,88.2,11,0.79,High,Low
E102332,Female,Product,Yes,52.9,17,21,2.9,4.4,99.3,3,0.16,Low,Low
E102333,Female,Product,No,52.6,15,97,8.2,9.0,97.3,0,0.08,Low,High
E102334,Male,Service,No,48.0,15,29,1.2,7.3,70.5,7,0.03,Low,Medium
E102335,Male,Service,No,47.6,4,87,8.9,4.8,92.0,0,0.46,Medium,Medium
E102336,Male,Service,No,48.5,13,34,6.3,2.6,83.5,11,0.47,Medium,Low
E102337,Male,Service,Yes,49.9,0,73,5.3,1.9,93.4,8,0.43,Medium,Low
E102338,Male,Product,No,51.5,5,98,7.4,3.1,58.1,9,0.51,Medium,Medium
E102339,Male,Service,No,43.8,5,18,1.6,3.2,88.2,8,0.11,Low,Low
E102340,Female,Product,Yes,51.6,11,88,2.8,4.3,79.3,4,0.16,Low,High
E102341,Male,Service,Yes,46.7,17,54,4.7,2.6,77.0,2,0.35,Medium,Low
E102342,Male,Service,Yes,48.3,8,79,6.6,2.3,86.4,0,0.51,Medium,Low
E102343,Male,Product,Yes,51.9,15,49,2.3,8.6,63.7,1,0.03,Low,Medium
E102344,Female,Service,Yes,48.7,14,58,4.4,3.2,53.7,4,0.3,Low,Low
E102345,Female,Product,Yes,49.6,1,21,3.3,6.1,75.1,1,0.13,Low,Low
E102346,Female,Service,Yes,43.1,4,36,6.8,2.8,65.1,5,0.49,Medium,Low
E102347,Male,Product,Yes,52.5,12,37,9.3,5.4,62.8,11,0.43,Medium,Low
E102348,Female,Service,Yes,48.5,18,79,2.5,3.5,99.9,11,0.16,Low,Medium
E102349,Male,Service,No,45.6,0,34,2.7,1.8,59.9,10,0.22,Low,Low
E102350,Female,Product,Yes,50.5,15,46,6.4,9.8,61.8,2,0.01,Low,Medium
E102351,Female,Product,No,57.9,6,50,5.1,5.1,66.7,6,0.25,Low,Medium
E102352,Female,Service,No,39.2,12,32,7.5,4.5,74.9,9,0.41,Medium,Low
E102353,Female,Service,No,41.0,15,47,3.6,2.8,93.5,9,0.26,Low,Low
E102354,Female,Service,No,58.4,11,83,5.9,5.5,58.8,8,0.27,Low,Medium
E102355,Male,Service,Yes,47.1,6,96,4.5,6.7,80.8,11,0.15,Low,High
E102356,Female,Product,Yes,46.0,13,23,3.5,3.7,68.4,0,0.22,Low,Low
E102357,Male,Product,Yes,44.4,17,56,7.6,5.3,89.8,2,0.36,Medium,Low
E102358,Male,Service,No,51.0,18,85,8.2,3.1,80.1,11,0.57,Medium,Low
E102359,Male,Service,Yes,58.1,12,93,4.0,5.7,89.8,9,0.17,Low,High
E102360,Male,Product,Yes,41.7,1,18,6.6,8.1,92.8,3,0.13,Low,Low
E102361,Male,Service,No,44.5,18,60,2.6,1.5,95.6,5,0.22,Low,Medium
E102362,Male,Product,No,43.2,3,86,8.1,5.7,99.8,2,0.35,Medium,Medium
E102363,Male,Service,No,48.7,13,38,3.5,4.6,80.9,3,0.19,Low,Low
E102364,Female,Product,Yes,51.1,1,86,2.5,1.7,81.9,10,0.21,Low,Medium
E102365,Male,Service,Yes,53.1,17,83,9.5,9.5,57.0,9,0.05,Low,Medium
E102366,Male,Product,Yes,48.8,18,37,4.8,3.3,55.3,4,0.32,Medium,Low
E102367,Female,Service,Yes,57.6,18,69,6.8,6.1,74.4,3,0.27,Low,Medium
E102368,Male,Service,No,42.1,3,29,8.3,4.4,84.7,2,0.46,Medium,Low
E102369,Female,Product,Yes,40.8,18,65,7.2,3.4,62.4,11,0.48,Medium,Low
E102370,Female,Service,Yes,52.3,2,64,6.1,5.7,66.4,6,0.26,Low,Medium
E102371,Female,Service,No,45.6,7,61,4.3,7.2,85.0,7,0.12,Low,Medium
E102372,Female,Service,Yes,38.1,3,97,9.3,8.1,60.6,1,0.18,Low,Medium
E102373,Male,Service,No,43.4,2,39,2.2,6.7,76.1,11,0.07,Low,Medium
E102374,Female,Product,No,46.3,4,53,9.0,5.7,76.9,9,0.39,Medium,Low
E102375,Male,Product,No,41.8,10,82,7.4,8.0,95.8,10,0.15,Low,Medium
E102376,Male,Service,Yes,39.9,18,60,6.1,5.7,70.1,5,0.26,Low,Medium
E102377,Female,Product,Yes,44.0,18,86,3.9,9.8,60.5,8,0.01,Low,High
E102378,Male,Service,No,39.7,16,27,2.3,5.7,58.7,0,0.1,Low,Medium
E102379,Female,Product,No,48.2,1,52,5.0,3.9,64.7,7,0.3,Low,Low
E102380,Female,Service,Yes,35.3,19,50,8.1,5.0,63.9,5,0.4,Medium,Low
E102381,Female,Service,Yes,45.5,8,51,7.7,5.4,87.5,3,0.35,Medium,Low
E102382,Female,Service,Yes,47.6,2,56,6.8,3.6,79.7,5,0.44,Medium,Low
E102383,Male,Service,No,44.5,9,33,9.9,2.4,84.1,9,0.75,High,Low
E102384,Male,Service,Yes,50.5,8,51,9.8,4.9,81.5,8,0.5,Medium,Low
E102385,Female,Service,Yes,38.1,19,79,4.6,9.1,74.1,4,0.04,Low,High
E102386,Male,Product,Yes,41.5,3,99,2.7,3.3,96.4,4,0.18,Low,High
E102387,Female,Service,Yes,43.3,6,53,5.2,4.3,90.9,2,0.3,Low,Low
E102388,Female,Product,No,48.6,11,40,8.6,7.8,60.5,8,0.19,Low,Low
E102389,Female,Service,Yes,46.1,10,56,5.1,1.7,71.2,2,0.42,Medium,Low
E102390,Male,Product,Yes,55.7,14,76,4.0,8.4,64.4,4,0.06,Low,High
E102391,Male,Product,Yes,41.0,19,67,7.7,7.5,87.3,0,0.19,Low,Medium
E102392,Male,Product,Yes,38.0,13,81,6.9,5.9,67.2,9,0.28,Low,Medium
E102393,Male,Product,Yes,53.9,6,64,9.7,2.9,82.0,6,0.69,High,Low
E102394,Female,Product,Yes,37.8,14,83,5.9,1.8,64.6,7,0.48,Medium,Medium
E102395,Male,Service,Yes,48.4,13,43,9.7,3.1,58.6,11,0.67,High,Low
E102396,Male,Product,No,40.1,10,16,3.6,7.9,50.5,7,0.08,Low,Low
E102397,Male,Service,Yes,34.7,9,32,8.8,9.4,99.7,9,0.05,Low,Low
E102398,Female,Service,No,43.1,18,74,4.2,7.6,61.0,11,0.1,Low,High
E102399,Female,Service,Yes,49.5,2,28,8.3,5.7,91.6,0,0.36,Medium,Low
E102400,Male,Product,Yes,38.9,11,54,9.3,9.6,91.1,9,0.04,Low,Medium
E102401,Male,Service,Yes,47.9,12,78,6.6,8.5,61.8,9,0.1,Low,Medium
E102402,Male,Service,Yes,48.8,6,44,7.6,6.9,70.8,11,0.24,Low,Low
E102403,Male,Service,Yes,38.6,11,43,9.6,1.3,91.8,9,0.84,High,Low
E102404,Female,Product,Yes,43.9,1,43,4.4,3.6,84.5,0,0.28,Low,Low
E102405,Female,Service,Yes,52.9,0,33,5.6,3.8,68.5,6,0.35,Medium,Low
E102406,Male,Service,Yes,48.3,5,72,9.1,4.1,97.5,0,0.54,Medium,Low
E102407,Male,Service,Yes,43.7,18,54,7.1,4.5,67.1,4,0.39,Medium,Low
E102408,Other,Product,Yes,47.1,5,23,8.9,9.5,60.6,3,0.04,Low,Low
E102409,Male,Product,Yes,41.6,12,91,6.6,7.7,57.3,2,0.15,Low,High
E102410,Female,Product,No,50.6,3,45,7.7,7.2,85.1,0,0.22,Low,Low
E102411,Male,Product,Yes,50.6,13,92,1.1,4.8,51.5,7,0.06,Low,High
E102412,Male,Service,No,45.6,15,29,4.1,4.0,92.3,2,0.25,Low,Low
E102413,Male,Product,Yes,46.2,1,48,7.9,2.1,65.2,9,0.62,High,Low
E102414,Male,Service,No,40.0,8,76,4.6,5.1,68.5,3,0.23,Low,Medium
E102415,Female,Service,Yes,38.2,12,88,4.3,2.8,90.1,3,0.31,Medium,Medium
E102416,Male,Service,No,43.1,13,71,9.6,4.5,90.7,0,0.53,Medium,Low
E102417,Male,Service,Yes,44.6,13,35,6.0,2.4,70.0,0,0.46,Medium,Low
E102418,Male,Product,Yes,50.3,4,68,2.7,4.1,77.7,3,0.16,Low,Medium
E102419,Male,Service,Yes,49.6,1,51,5.3,1.4,84.0,5,0.46,Medium,Low
E102420,Male,Product,Yes,45.9,4,54,5.7,1.1,84.4,10,0.51,Medium,Low
E102421,Male,Service,No,51.0,5,34,9.9,8.8,76.7,11,0.12,Low,Low
E102422,Female,Service,Yes,40.3,1,85,7.5,6.8,92.2,5,0.24,Low,Medium
E102423,Male,Service,Yes,50.4,0,32,5.7,6.3,92.1,3,0.21,Low,Low
E102424,Male,Product,Yes,41.0,15,58,4.9,5.6,92.4,5,0.22,Low,Medium
E102425,Female,Product,Yes,51.2,8,70,9.2,7.5,63.4,10,0.23,Low,Medium
E102426,Male,Service,Yes,44.9,13,31,6.8,7.6,62.8,1,0.16,Low,Low
E102427,Female,Service,Yes,35.0,8,56,4.2,9.4,57.0,10,0.03,Low,Medium
E102428,Male,Service,Yes,48.7,4,85,5.2,3.2,91.3,3,0.35,Medium,Medium
E102429,Female,Product,Yes,49.0,14,42,3.5,8.1,53.0,3,0.07,Low,Medium
E102430,Female,Product,Yes,42.7,9,35,9.6,9.9,56.8,9,0.01,Low,Low
